osm_id,code,fclass,name,index,type
4136278302,2724,memorial,Paul Julius Reuter,"Bank of England Museum, Bank",residence
4140725778,2701,tourist_info,,"Mile End Park Leisure Centre, Mile End",leisure
4141293002,2205,playground,,"Mile End Park Leisure Centre, Mile End",leisure
4145029892,2203,cinema,Close-Up Film Centre,"Bethnal Green Road, Shoreditch",leisure
4145031909,2602,atm,,"Osiers Road, Wandsworth",finance
4146426854,2561,hairdresser,Beauty Magic,"Maplin Street, Mile End",leisure
4146426856,2511,convenience,R M J Super Food & Wine,"Maplin Street, Mile End",shopping
4146426857,2511,convenience,A & S Super Store,"Maplin Street, Mile End",shopping
4147969104,2601,bank,HSBC UK,"Hollybush Gardens, Bethnal Green",finance
4155841829,2724,memorial,Spirits of the dead,"Houndsditch, Aldgate",residence
4156049047,2301,restaurant,Ruman Peri Peri,"Cephas Street, Bethnal Green",restaurant
4156460015,2521,gift_shop,Things British,"Belgrove Street , King's Cross",shopping
4157002097,2401,hotel,Mornington Hotel,"Gloucester Street, Pimlico",residence
4158926990,2561,hairdresser,Southwark Gents Hairdressers,"Bankside Mix, Bankside",leisure
4162881264,2511,convenience,Old Ford Convenience Store,"Gunmakers Lane, Old Ford",shopping
4162881265,2561,hairdresser,New Image,"Gunmakers Lane, Old Ford",leisure
4167188277,2251,sports_centre,Fighting Fit Studio,"Twig Folly Bridge, Mile End",leisure
4167188280,2561,hairdresser,Hair.com,"Twig Folly Bridge, Mile End",leisure
4167409324,2301,restaurant,Bravas Tapas,"St. Katharine's Way, Tower",restaurant
4167409328,2568,laundry,Lagoon Dry Cleaners,"St. Katharine's Way, Tower",shopping
4167409329,2517,shoe_shop,Katypel,"St. Katharine's Way, Tower",shopping
4167409330,2301,restaurant,Dokke,"St. Katharine's Way, Tower",restaurant
4167450911,2301,restaurant,Kilikya's,"St. Katharine's Way, Tower",restaurant
4167450913,2561,hairdresser,John Harding,"St. Katharine's Way, Tower",leisure
4172949987,2724,memorial,Henry Fawcett Memorial,"Embankment (Savoy), Strand",residence
4178539290,2567,travel_agent,Expedia,"Chadwell Street, Angel",leisure
4181925967,2544,furniture_shop,Kinnarps,"Clerkenwell Green, Clerkenwell",shopping
4181925969,2301,restaurant,Sosharu,"Clerkenwell Green, Clerkenwell",restaurant
4181947593,2516,butcher,The Quality Chop House Shop,"Farringdon Lane, Clerkenwell",shopping
4182125149,2301,restaurant,La Ferme,"Tysoe Street, Clerkenwell",restaurant
4182792260,2568,laundry,Royal Dry Cleaners,"Tysoe Street, Clerkenwell",shopping
4182837648,2301,restaurant,155 Bar & Kitchen,"Farringdon Lane, Clerkenwell",restaurant
4184085499,2602,atm,,"Ashley Crescent, Battersea",finance
4184410801,2512,clothes,Essam Guenedy,"Gloucester Road (North), Kensington",shopping
4184410802,2301,restaurant,Memories of India,"Gloucester Road (North), Kensington",restaurant
4184410803,2511,convenience,Ross Food & Wine,"Gloucester Road (North), Kensington",shopping
4186064318,2701,tourist_info,Life in the Waterglades,"Timber Lodge, Queen Elizabeth Olympic Park",leisure
4186064345,2701,tourist_info,Wet Woodland,"Timber Lodge, Queen Elizabeth Olympic Park",leisure
4186064358,2701,tourist_info,Wet Woodlands,"Timber Lodge, Queen Elizabeth Olympic Park",leisure
4186064362,2701,tourist_info,How the Waterglades work,"Timber Lodge, Queen Elizabeth Olympic Park",leisure
4187508650,2601,bank,National Bank of Egypt,"Charles II Street, West End",finance
4187508653,2561,hairdresser,The One Hair,"Charles II Street, West End",leisure
4187528679,2724,memorial,WPC Yvonne Fletcher,"St. James's Square, St. James's",residence
4189248446,2721,attraction,,"Panton Street, West End",leisure
4189748689,2724,memorial,Cripplegate,"Fore Street Avenue, Guildhall",residence
4191192096,2301,restaurant,Lyle's,"Bethnal Green Road, Shoreditch",restaurant
4191567196,2301,restaurant,Sartoria,"Clifford Street, Mayfair",restaurant
4191784997,2301,restaurant,Chez Antoinette,"Tavistock Street, Covent Garden",restaurant
4193848429,2724,memorial,Moor Gate,"Finsbury Circus, Liverpool Street",residence
4195103054,2081,university,BPP Business School,"St. Mary Axe, Aldgate",university
4197010850,2542,bicycle_shop,Brixton Cycles,"Wynne Road, Stockwell",shopping
4197832444,2724,memorial,Cook's Hall,"King Edward Street, St Pauls",residence
4197832445,2724,memorial,St Mark's Hospital,"King Edward Street, St Pauls",residence
4198573254,2301,restaurant,Warung Padang,"George Row, Bermondsey",restaurant
4199100134,2517,shoe_shop,Gaziano & Girling,"Clifford Street, Mayfair",shopping
4199100148,2517,shoe_shop,Lanvin Boutique,"Clifford Street, Mayfair",shopping
4200057915,2521,gift_shop,Jewel House,"Tower Gardens , Tower",shopping
4200057922,2521,gift_shop,White Tower,"Tower Gardens , Tower",shopping
4200499293,2724,memorial,Sir Hugh Walpole,"Alma Road, Wandsworth",residence
4201074567,2724,memorial,A.W. Hofmann,"Warren Street Station, Euston",residence
4201074568,2724,memorial,Captain Matthew Flinders,"Warren Street Station, Euston",residence
4201074569,2724,memorial,Sir Charles Eastlake,"Warren Street Station, Euston",residence
4204906137,2301,restaurant,Dolphin Bar & Grill,"St. George's Square, Pimlico",restaurant
4205980836,2724,memorial,,"Hatton Garden, Holborn",residence
4207977942,2520,jeweller,Elite Jewellery,"Hatton Garden, Holborn",shopping
4207977943,2512,clothes,Italian Suits,"Hatton Garden, Holborn",shopping
4207977944,2520,jeweller,SB Jewellery,"Hatton Garden, Holborn",shopping
4209480093,2251,sports_centre,Ten,"St. James's Square, St. James's",leisure
4209591093,2301,restaurant,Whyte & Brown,"Golden Square, Soho",restaurant
4209739396,2602,atm,,"Lower Thames Street, Monument",finance
4210776242,2301,restaurant,Feng Sushi,"Limerston Street, West Chelsea",restaurant
4210776246,2301,restaurant,Rossopomodoro,"Limerston Street, West Chelsea",restaurant
4210776248,2511,convenience,Tesco Express,"Limerston Street, West Chelsea",shopping
4210776250,2523,stationery,Ryman,"Limerston Street, West Chelsea",shopping
4210794234,2301,restaurant,Delitalia,"Humbolt Road, Fulham",restaurant
4212305131,2724,memorial,Sun Yat-Sen,"Red Lion Street, Holborn",residence
4212934260,2529,beauty_shop,Tingles,"Caldwell Street, Stockwell",shopping
4214691750,2523,stationery,Artesian Cartridges,"Kennington Lane Rail Bridge, Vauxhall",shopping
4216272863,2701,tourist_info,,"Red Lion Square, Holborn",leisure
4217058426,2301,restaurant,ZonZon Vietnamese Baguette,"Northington Street , Holborn",restaurant
4217285190,2505,department_store,Marks & Spencer,"Westminster University, Marylebone",shopping
4220152638,2701,tourist_info,,"Prince Albert Road, The Regent's Park",leisure
4220152649,2701,tourist_info,,"Prince Albert Road, The Regent's Park",leisure
4222480289,2301,restaurant,Taste Of AsiA,"Calshot Street , King's Cross",restaurant
4222961711,2724,memorial,Dame Millicent Garrett Fawcett,"Store Street, Bloomsbury",residence
4222961712,2724,memorial,James Robinson,"Malet Street, Bloomsbury",residence
4222961713,2724,memorial,Lady Ottoline Morrell,"Malet Street, Bloomsbury",residence
4222961714,2724,memorial,Robert Aickman,"Malet Street, Bloomsbury",residence
4223463915,2724,memorial,"John Henry, Cardinal Newman","Bank of England Museum, Bank",residence
4223474120,2502,bakery,Euphorium,"Bank of England Museum, Bank",shopping
4224533903,2724,memorial,Sir Harry Ricardo,"Bayley Street , Bloomsbury",residence
4224533904,2724,memorial,Sir Johnston Forbes-Robertson,"Bayley Street , Bloomsbury",residence
4225807152,2561,hairdresser,Perfect Cut,"Cleaver Street, Kennington",leisure
4225954012,2301,restaurant,Gioconda Restaurant,"Walnut Tree Walk, Vauxhall",restaurant
4225954014,2561,hairdresser,Magic Hair Cut,"Walnut Tree Walk, Vauxhall",leisure
4225954015,2568,laundry,Plaza Dry Cleaners,"Walnut Tree Walk, Vauxhall",shopping
4225954016,2511,convenience,Sparrow's Food & Wine,"Walnut Tree Walk, Vauxhall",shopping
4225954589,2529,beauty_shop,Essence of Beauty,"Walnut Tree Walk, Vauxhall",shopping
4226590395,2561,hairdresser,Shades,"Chadwell Street, Angel",leisure
4230893201,2512,clothes,French Connection,"Cloudesley Road, Angel",shopping
4231050356,2724,memorial,Bedford College for Women plaque,"Bayley Street , Bloomsbury",residence
4231050357,2724,memorial,Ram Mohun Roy,"Bayley Street , Bloomsbury",residence
4231050358,2724,memorial,Anthony Hope,"Bayley Street , Bloomsbury",residence
4232476042,2568,laundry,Internet Cafe Launderette,"Cranmer Road, Stockwell",shopping
4232592325,2512,clothes,Amazing Grace,"Cranmer Road, Stockwell",shopping
4233386989,2602,atm,,"Golden Lane, Barbican",finance
4233799654,2511,convenience,Umut Supermarket & Off Licence,"Ada Street, Hackney Central",shopping
4234003095,2401,hotel,Morton Hotel,"Bedford Way, Bloomsbury",residence
4234685794,2511,convenience,Low Cost Supermarket,"Cranmer Road, Stockwell",shopping
4236640529,2724,memorial,Lord Eldon,"Great Russell Street, Bloomsbury",residence
4237213172,2602,atm,,"Earnshaw Street , Covent Garden",finance
4237213174,2602,atm,,"Earnshaw Street , Covent Garden",finance
4237228444,2568,laundry,Oval Quality Dry Cleaners,"Cranmer Road, Stockwell",shopping
4237581598,2301,restaurant,Chinese laundry,"Islington Green, Angel",restaurant
4237856431,2301,restaurant,Gandhi's,"Cleaver Street, Kennington",restaurant
4237856433,2502,bakery,Sally White,"Cleaver Street, Kennington",shopping
4237925652,2529,beauty_shop,Oracle Skin & Sculpt Clinic,"Cleaver Street, Kennington",shopping
4238017669,2301,restaurant,Hichki,"Old Montague Street, Whitechapel",restaurant
4238247842,2084,college,London College of Clinical Hypnosis,"Great Russell Street, Bloomsbury",university
4238448441,2724,memorial,The Pre-Raphaelite Brotherhood,"Malet Street, Bloomsbury",residence
4239164328,2725,artwork,,"Earnshaw Street , Covent Garden",leisure
4239352276,2301,restaurant,Casa Tua,"Bonny Street, Camden Town",restaurant
4240455507,2724,memorial,Augustus Charles Pugin and Augustus Welby N. Pugin,"Earnshaw Street , Covent Garden",residence
4240455509,2724,memorial,Topham Beauclerk and Lady Diana Beauclerk,"Earnshaw Street , Covent Garden",residence
4241089206,2724,memorial,St Benet Sherehog,"Cheapside, Bank",residence
4241220584,2301,restaurant,"Grow, Hackney","Copper Box Arena, Queen Elizabeth Olympic Park",restaurant
4242360590,2401,hotel,sussex hotel,"Old Quebec Street, Marylebone",residence
4242497378,2251,sports_centre,Crossfit Shapesmiths,"Grant Road East, Clapham Junction",leisure
4243601447,2602,atm,,"Bayley Street , Bloomsbury",finance
4247345641,2602,atm,,"Shadwell Station, Shadwell",finance
4247509029,2724,memorial,Charles Laughton,"Bayley Street , Bloomsbury",residence
4249500538,2721,attraction,Aquarium,"London Zoo,  The Regent's Park",leisure
4249500590,2721,attraction,Kangaroos,"London Zoo,  The Regent's Park",leisure
4253728715,2014,arts_centre,Network Theatre,"Baylis Road, Waterloo",leisure
4254799301,2301,restaurant,Booking Office,"Belgrove Street , King's Cross",restaurant
4255448794,2084,college,Kumon,"Kennington Road Post Office, Oval",university
4255448796,2561,hairdresser,Park View Dinos Hairdresser,"Kennington Road Post Office, Oval",leisure
4255448797,2529,beauty_shop,Phoenix Beauty Point,"Kennington Road Post Office, Oval",shopping
4255448798,2561,hairdresser,Phoenix Unisex Hair Salon,"Kennington Oval, Oval",leisure
4255448800,2511,convenience,SRD Local Express,"Kennington Oval, Oval",shopping
4258499925,2301,restaurant,Sultan Sofrasi,"Hewison Street, Old Ford",restaurant
4259375231,2301,restaurant,Shoryu,"Earnshaw Street , Covent Garden",restaurant
4260190240,2204,park,,"Borough Road, Elephant & Castle",leisure
4261710914,2529,beauty_shop,Kate & Russell,"Cleaver Street, Kennington",shopping
4261710916,2568,laundry,Windmill Dry Cleaners,"Cleaver Street, Kennington",shopping
4261710962,2511,convenience,,"Cleaver Street, Kennington",shopping
4262451640,2301,restaurant,Daddy Donkey,"Hatton Wall, Holborn",restaurant
4264893240,2561,hairdresser,Style Up,"Walnut Tree Walk, Vauxhall",leisure
4264981991,2511,convenience,Kennington Mini Market,"Kennington Road  , Vauxhall",shopping
4264981993,2511,convenience,Millenium Convenience Store,"Kennington Road  , Vauxhall",shopping
4270414018,2725,artwork,John Rennie,"Hermitage Court, Wapping",leisure
4270686795,2301,restaurant,Nuvola,"Hampstead Road, Euston",restaurant
4270689595,2567,travel_agent,Avianca,"King Edward Walk, Waterloo",leisure
4270689596,2301,restaurant,Joy Taste,"Lambeth North Station, Waterloo",restaurant
4270689597,2502,bakery,Fruit Cake Patisserie,"Kennington Road  , Vauxhall",shopping
4270689598,2511,convenience,Hooks News Agent & Off License,"King Edward Walk, Waterloo",shopping
4270689600,2568,laundry,Lambeth Dry Cleaners & Laundry,"King Edward Walk, Waterloo",shopping
4270689601,2543,doityourself,Locksmiths Tool Shop,"King Edward Walk, Waterloo",shopping
4270689603,2301,restaurant,Riverside2,"King Edward Walk, Waterloo",restaurant
4270689604,2512,clothes,The Wedding Wardrobe,"King Edward Walk, Waterloo",shopping
4270689605,2511,convenience,Xtra Save,"Kennington Road  , Vauxhall",shopping
4270698824,2511,convenience,Tesco Express,"Lambeth North Station, Waterloo",shopping
4274551615,2602,atm,,"Baylis Road, Waterloo",finance
4274632223,2301,restaurant,San Gennaro,"Gas Holders, Battersea Park",restaurant
4276731837,2568,laundry,Battersea Dry Cleaners,"Alfreda Street, Battersea Park",shopping
4278060433,2725,artwork,To Meet Again,"Nesham Street, Wapping",leisure
4278061934,2602,atm,,"Great Tower Street, Monument",finance
4279003828,2561,hairdresser,Image Makers,"Putney Bridge Station, Fulham",leisure
4279003829,2568,laundry,Cheval's,"Putney Bridge Station, Fulham",shopping
4279003830,2511,convenience,Mace Stores UK & S. Rajput,"Putney Bridge Station, Fulham",shopping
4279086995,2301,restaurant,Preto Putney,"Felsham Road, Putney",restaurant
4286053789,2301,restaurant,Masala,"Knaresborough Place, Earl's Court",restaurant
4286382741,2543,doityourself,Leyland SDM,"Alfreda Street, Battersea Park",shopping
4288904872,2301,restaurant,Bacco,"Red Lion Square, Holborn",restaurant
4290298108,2602,atm,,"Baylis Road, Waterloo",finance
4291579190,2721,attraction,Chinatown,"Frith Street, Soho",leisure
4294412290,2301,restaurant,The Dairy,"Clapham Common Station, Clapham Common",restaurant
4297242956,2724,memorial,Sir John Betjeman,"West Smithfield Rotunda, Farringdon",residence
4298905799,2301,restaurant,Red Dog Saloon,"Broadwick Street, Soho",restaurant
4301385456,2529,beauty_shop,Hayal Hair & Beauty,"Austin Road, Battersea Park",shopping
4301385463,2301,restaurant,,"Austin Road, Battersea Park",restaurant
4302224814,2301,restaurant,Blacklock,"Golden Square, Soho",restaurant
4302224816,2301,restaurant,Shoryu,"Wardour Street, Soho",restaurant
4303525729,2724,memorial,,"Charlotte Street, Fitzrovia",residence
4305177504,2602,atm,,"Albert Bridge Road, Battersea Park",finance
4305696775,2522,sports_shop,Ceelect Sports,"Sugden Road, Clapham",
4305696778,2543,doityourself,Lavender Hill DIY,"Sugden Road, Clapham",shopping
4305713915,2301,restaurant,Ciao Martina,"Sugden Road, Clapham",restaurant
4305713916,2561,hairdresser,Froud & Co.,"Sugden Road, Clapham",leisure
4305713919,2511,convenience,Lavender Food & Wine,"Sugden Road, Clapham",shopping
4305714328,2602,atm,,"Sugden Road, Clapham",finance
4306074537,2529,beauty_shop,Lavender Hill Siam,"Sugden Road, Clapham",shopping
4306074541,2511,convenience,SSK News Food & Wine,"Sugden Road, Clapham",shopping
4306074542,2529,beauty_shop,Spray Tan Angel,"Sugden Road, Clapham",shopping
4306185732,2529,beauty_shop,Health & Beauty,"Sugden Road, Clapham",shopping
4306580170,2502,bakery,Rinkoff Bakery,"Ansell House, Stepney",shopping
4307210057,2529,beauty_shop,Allure de la Beaut¨¦,"Ashley Crescent, Battersea",shopping
4307210058,2529,beauty_shop,Blue Ocean,"Ashley Crescent, Battersea",shopping
4307210059,2561,hairdresser,Colour My Life,"Ashley Crescent, Battersea",leisure
4307210061,2561,hairdresser,Suzzie's Hair,"Ashley Crescent, Battersea",leisure
4307210062,2529,beauty_shop,Urban Tanning,"Ashley Crescent, Battersea",shopping
4307260294,2568,laundry,Hill Launderette,"Ashley Crescent, Battersea",shopping
4307260295,2301,restaurant,Maki Sushi,"Ashley Crescent, Battersea",restaurant
4307260296,2301,restaurant,Man Ho,"Ashley Crescent, Battersea",restaurant
4307632689,2301,restaurant,Wahaca,"Jubilee Plaza, Canary Wharf",restaurant
4307632690,2602,atm,,"Jubilee Plaza, Canary Wharf",finance
4307632691,2601,bank,Lloyds Bank,"Jubilee Plaza, Canary Wharf",finance
4307664489,2529,beauty_shop,Cloak & Dagger,"Brick Lane Market, Shoreditch",shopping
4307665990,2014,arts_centre,"Arts Catalyst Centre for Arts, Science, and Technology","Cromer Street, Bloomsbury",leisure
4307755812,2529,beauty_shop,K&T Nails,"Ashley Crescent, Battersea",shopping
4307762980,2561,hairdresser,Yuko Hairdressing,"Ashley Crescent, Battersea",leisure
4307763296,2602,atm,,"Ashley Crescent, Battersea",finance
4307770302,2542,bicycle_shop,Get a Grip,"Ashley Crescent, Battersea",shopping
4307770303,2561,hairdresser,Jazz's Barber,"Ashley Crescent, Battersea",leisure
4307991095,2561,hairdresser,Cut Point,"Ashley Crescent, Battersea",leisure
4307991096,2568,laundry,Lavender Launderette,"Ashley Crescent, Battersea",shopping
4307991097,2561,hairdresser,Primmo,"Ashley Crescent, Battersea",leisure
4308442074,2723,monument,Foch,"Allington Street, Victoria",leisure
4308455149,2543,doityourself,Consumer Direct Lighting,"Falcon Road, Clapham Junction",shopping
4308455341,2701,tourist_info,,"Allington Street, Victoria",leisure
4308455351,2561,hairdresser,Hair & Beauty,"Falcon Road, Clapham Junction",leisure
4308455490,2301,restaurant,Grand Imperial,"Allington Street, Victoria",restaurant
4311320485,2725,artwork,Giant Flower,"Wendon Street, Old Ford",leisure
4312323533,2301,restaurant,Pham Sushi,"Barbican Centre, Barbican",restaurant
4313936400,2724,memorial,Tylers' and Bricklayers' Hall,"Jewry Street, Aldgate",residence
4317238522,2525,mobile_phone_shop,i-Smashed,"Limburg Road, Clapham Junction",shopping
4317239702,2529,beauty_shop,So Me Beauty & Wellness,"Limburg Road, Clapham Junction",shopping
4317239703,2602,atm,,"St. John's Road, Clapham Junction",finance
4318362414,2511,convenience,Little Waitrose,"Milroy Walk, South Bank",shopping
4319417505,2701,tourist_info,,"Hardwick Street, Clerkenwell",leisure
4319417506,2701,tourist_info,,"Hardwick Street, Clerkenwell",leisure
4319419055,2742,viewpoint,,"Hardwick Street, Clerkenwell",leisure
4320248188,2301,restaurant,Smith's Brasserie,"Wapping High Street, Wapping",restaurant
4320248363,2725,artwork,,"Carnegie Street, King's Cross",leisure
4320248375,2725,artwork,,"Carnegie Street, King's Cross",leisure
4320744689,2301,restaurant,Alan's,"Hardwick Street, Clerkenwell",restaurant
4321165201,2301,restaurant,Hola Paella,"Arlington Road, Camden Town",restaurant
4321202583,2520,jeweller,Celtic Dawn,"Arlington Road, Camden Town",shopping
4321209669,2512,clothes,Tile Cat,"Arlington Road, Camden Town",shopping
4321220287,2512,clothes,Penny Burdett,"Arlington Road, Camden Town",shopping
4321240995,2512,clothes,Josiah Amari,"Arlington Road, Camden Town",shopping
4321252186,2515,bookshop,Black Gull Books,"Arlington Road, Camden Town",shopping
4321442773,2521,gift_shop,R.T. Gift Shop,"Arlington Road, Camden Town",shopping
4321451979,2301,restaurant,Caf¨¦ Chula,"Arlington Road, Camden Town",restaurant
4322815990,2512,clothes,Palace Skateboards,"Broadwick Street, Soho",shopping
4324470533,2561,hairdresser,Brigita,"Philpot Street, Whitechapel",leisure
4324470535,2568,laundry,Diamond,"Watney Market, Stepney",shopping
4324470537,2567,travel_agent,Air Connect,"Watney Market, Stepney",leisure
4324470539,2561,hairdresser,Grace Gents Hair Style,"Shadwell Station, Shadwell",leisure
4324470540,2567,travel_agent,HMT Enterprise Ltd,"Shadwell Station, Shadwell",leisure
4324470541,2543,doityourself,Hoque & Sons D.I.Y.,"Watney Market, Stepney",shopping
4324470542,2512,clothes,Inaya,"Watney Market, Stepney",shopping
4324470543,2512,clothes,Ishaa,"Watney Market, Stepney",shopping
4324470546,2512,clothes,Ocean Designs,"Philpot Street, Whitechapel",shopping
4324470548,2521,gift_shop,Peace,"Watney Market, Stepney",shopping
4324470549,2512,clothes,Peacocks,"Watney Market, Stepney",shopping
4324470550,2502,bakery,Percy Ingle,"Philpot Street, Whitechapel",shopping
4324470552,2511,convenience,Priyo Bazaar,"Watney Market, Stepney",shopping
4324470553,2521,gift_shop,Red Crystals,"Watney Market, Stepney",shopping
4324470557,2512,clothes,Sumara,"Watney Market, Stepney",shopping
4324470560,2517,shoe_shop,Watney Shoes,"Watney Market, Stepney",shopping
4324470577,2602,atm,,"Watney Market, Stepney",finance
4324470578,2602,atm,,"Watney Market, Stepney",finance
4324479962,2251,sports_centre,The Sporting Club,"Garnet Street, Shadwell",leisure
4324491449,2602,atm,,"Shadwell Station, Shadwell",finance
4324884980,2602,atm,,"Baylis Road, Waterloo",finance
4324890290,2516,butcher,,"Pancras Road, King's Cross",shopping
4326328180,2602,atm,,"Waterloo Road, South Bank",finance
4327223338,2301,restaurant,Evolutione,"Knaresborough Place, Earl's Court",restaurant
4327297988,2511,convenience,Muay,"Knaresborough Place, Earl's Court",shopping
4327298389,2511,convenience,Pinoy Supermarket,"Knaresborough Place, Earl's Court",shopping
4327298390,2529,beauty_shop,Tanning Shop,"Knaresborough Place, Earl's Court",shopping
4327298391,2502,bakery,Paul,"Nevern Place, Earl's Court",shopping
4327351738,2511,convenience,Earl's Court Food & Wine,"Nevern Place, Earl's Court",shopping
4327351744,2567,travel_agent,Hogarth Holidays,"Nevern Place, Earl's Court",leisure
4327351745,2568,laundry,Earls Court Launderette,"Knaresborough Place, Earl's Court",shopping
4327351748,2301,restaurant,New Asia,"Knaresborough Place, Earl's Court",restaurant
4327351749,2301,restaurant,Nr. 10,"Knaresborough Place, Earl's Court",restaurant
4327351750,2529,beauty_shop,Serenity Nail & Beauty,"Knaresborough Place, Earl's Court",shopping
4327351752,2529,beauty_shop,ELITE hand foot & beauty,"Nevern Place, Earl's Court",shopping
4327901475,2701,tourist_info,,"Bolsover Street, Fitzrovia",leisure
4328108889,2529,beauty_shop,Fresh Lifestyle Salon,"Charlotte Street, Fitzrovia",shopping
4328124564,2724,memorial,John Flaxman,"Bolsover Street, Fitzrovia",residence
4329814777,2301,restaurant,Strada,"Irene Road, Parsons Green",restaurant
4329814781,2512,clothes,Natasha Coote,"Irene Road, Parsons Green",shopping
4329814783,2301,restaurant,Wimsey's,"Irene Road, Parsons Green",restaurant
4329814784,2568,laundry,Peters & Falla,"Irene Road, Parsons Green",shopping
4329814785,2561,hairdresser,Hari's Hairdressing,"Irene Road, Parsons Green",leisure
4329814786,2526,toy_shop,Cuckoo HiBou,"Irene Road, Parsons Green",shopping
4329814787,2529,beauty_shop,Cavendish Clinic,"Irene Road, Parsons Green",shopping
4329814788,2512,clothes,Papouelli,"Irene Road, Parsons Green",shopping
4329814914,2528,greengrocer,Bayley & Sage,"Irene Road, Parsons Green",shopping
4329814915,2561,hairdresser,Anita Lawrence Hairdressing,"Irene Road, Parsons Green",leisure
4329814989,2301,restaurant,Vicino,"Irene Road, Parsons Green",restaurant
4329814991,2529,beauty_shop,Blush & Blow,"Irene Road, Parsons Green",shopping
4329962750,2701,tourist_info,,"Craven Street, Strand",leisure
4329962756,2602,atm,,"Craven Street, Strand",finance
4329983560,2301,restaurant,Som Saa,"Bell Lane, Liverpool Street",restaurant
4336092841,2511,convenience,"Vesco News, Food & Wine","Heath Road, Battersea",shopping
4336765075,2723,monument,Bishopsgate,"Devonshire Square, Liverpool Street",leisure
4338218467,2701,tourist_info,,"Great Titchfield Street, Fitzrovia",leisure
4339560141,2701,tourist_info,,"Black Lion Gate, Kensington Gardens",leisure
4339615229,2725,artwork,Saville Esm¨¦ Percy Memorial,"De Vere Gardens, Kensington",leisure
4339617178,2904,fountain,St Gover's Well,"De Vere Gardens, Kensington",leisure
4339617178,2725,artwork,St Gover's Well,"De Vere Gardens, Kensington",leisure
4340748003,2401,hotel,hub by Premier Inn (Tower Bridge),"Great Tower Street, Monument",residence
4340962029,2511,convenience,Nisa Local,"Ram Street, Wandsworth",shopping
4340990072,2301,restaurant,3Kobros,"Napier Avenue, Millwall",restaurant
4341801180,2529,beauty_shop,De-Lady Salon,"Baylis Road, Waterloo",shopping
4341801181,2301,restaurant,Lebanese Grill,"Baylis Road, Waterloo",restaurant
4341801183,2511,convenience,Waterloo Food & Wine,"Baylis Road, Waterloo",shopping
4341801184,2512,clothes,Wicked Bitz,"Baylis Road, Waterloo",shopping
4345141316,2301,restaurant,Maki,"Baldwin Street, St. Luke's",restaurant
4345141320,2301,restaurant,Bone Daddies,"Baldwin Street, St. Luke's",restaurant
4346355393,2561,hairdresser,Angel Unisex Hair Salon,"Binfield Road, Stockwell",leisure
4346355395,2501,supermarket,Brazilian Centre,"Binfield Road, Stockwell",shopping
4346355398,2568,laundry,Launderette & Dry Cleaners,"Binfield Road, Stockwell",shopping
4346355405,2511,convenience,,"Clapham Road, Lingham Street, Stockwell",shopping
4346355407,2568,laundry,,"Clapham Road, Lingham Street, Stockwell",shopping
4346373064,2501,supermarket,Iceland,"Clapham Road, Lingham Street, Stockwell",shopping
4346373065,2512,clothes,J&S Motorcycle Clothing & Accessories,"Clapham Road, Lingham Street, Stockwell",shopping
4346373066,2511,convenience,Sainsbury's Local,"Clapham Road, Lingham Street, Stockwell",shopping
4346670890,2301,restaurant,HotBox London,"Bell Lane, Liverpool Street",restaurant
4346985575,2301,restaurant,,"Clifton Street, Shoreditch",restaurant
4347025214,2568,laundry,Falcon Launderette & Dry Cleaners,"Ingrave Street, Clapham Junction",shopping
4347879951,2542,bicycle_shop,ApexCycles,"Gauden Road, Clapham",shopping
4347879953,2301,restaurant,Mommi,"Gauden Road, Clapham",restaurant
4347880231,2512,clothes,Jeanette Fashions,"Gauden Road, Clapham",shopping
4347880232,2543,doityourself,Leyland SDM,"Gauden Road, Clapham",shopping
4347898876,2511,convenience,Express Food & Wine,"Gauden Road, Clapham",shopping
4347937389,2301,restaurant,Busaba Eathai,"Charles II Street, West End",restaurant
4348232559,2301,restaurant,The Kitty Hawk,"Finsbury Circus, Liverpool Street",restaurant
4348232603,2512,clothes,Hugo Boss,"Finsbury Circus, Liverpool Street",shopping
4348381355,2561,hairdresser,Toni & Guy,"Drury Lane, Covent Garden",leisure
4348465193,2301,restaurant,Salvador & Amanda,"British Museum, Bloomsbury",restaurant
4349228271,2301,restaurant,Cantina Del Ponte,"Curlew Street, Shad Thames",restaurant
4349498409,2251,sports_centre,Instate Fitness,"Spanish Road, Clapham Junction",leisure
4350296860,2501,supermarket,Tesco,"Hewison Street, Old Ford",shopping
4350331561,2511,convenience,A.D quality foods,"Baker Street, Marylebone",shopping
4350664889,2523,stationery,Cards Galore,"Finsbury Circus, Liverpool Street",shopping
4351429682,2014,arts_centre,Hive Dalston,"Dunston Road , Haggerston",leisure
4352265928,2602,atm,,"Alma Road, Wandsworth",finance
4353200690,2511,convenience,Sainsbury's Local,"Great Dover Street, The Borough",shopping
4353688861,2544,furniture_shop,Sofa.com,"Blackfriars Road, Southwark",shopping
4354554594,2722,museum,St Bartholomew's Hospital museum,"West Smithfield Rotunda, Farringdon",leisure
4354573789,2301,restaurant,Scandinavian Kitchen,"Foley Street, Fitzrovia",restaurant
4354635389,2301,restaurant,Pham sushi,"Golden Lane, Barbican",restaurant
4354635489,2301,restaurant,Carnevale,"Golden Lane, Barbican",restaurant
4355299091,2517,shoe_shop,Christian Louboutin,"Millennium Hotel, Mayfair",shopping
4355625422,2602,atm,,"Waterloo Station 1, Waterloo",finance
